Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2015-02-03,395.0592346191406,398.60768011681813,391.5387568511671,398.03027155738494,5265956
2015-02-04,399.1479797363281,400.4797896837161,396.0838072902788,398.5984478301533,5160016
2015-02-05,408.6384582519531,413.51871507338524,400.10729728722134,400.62886151854974,11875936
2015-02-06,415.47442626953125,418.6969000921271,407.65110149781174,410.724550515273,7453728
2015-02-09,418.90179443359375,419.8517878315939,409.79322680989645,409.79322680989645,6536868
2015-02-10,424.37823486328125,428.0477385836158,417.4303664777559,417.8029058498913,8516920
2015-02-11,425.5982360839844,427.15356040545953,420.2709058023105,424.78794490068435,5796972
2015-02-12,430.50640869140625,432.5088074414954,423.39091711186876,425.25361362357955,6287536
2015-02-13,427.69384765625,433.3936728081126,425.8125056221136,428.34579156249555,5657516
2015-02-16,424.4619445800781,429.7054167857029,421.94730442568164,424.7506716189284,6244276
2015-02-18,427.76824951171875,429.342218952717,420.624790272434,426.6599541938554,8613764
2015-02-19,433.02105712890625,434.7533740125863,426.9393710941476,427.30258782556683,9673624
2015-02-20,425.2723083496094,435.12595585472314,424.11739999693924,433.7289333081005,6971628
2015-02-23,422.0125427246094,430.13387228474835,418.7528238071709,428.4202005776357,5090488
2015-02-24,423.3537292480469,427.66585406254956,420.5224392644342,424.50859214552105,6437676
2015-02-25,431.6985778808594,434.90240690555936,424.6948205446392,426.35260231163204,6044972
2015-02-26,420.6155090332031,430.0966158965694,418.2498481301578,429.81721142543694,6445776
2015-02-27,422.0404968261719,424.8158966663209,419.3861540788375,423.74484608406317,7801076
2015-03-02,426.8741455078125,430.00348470613477,424.3315829894192,428.97900163665946,7040992
2015-03-03,428.01971435546875,428.9696622425128,424.37813376516635,426.5574794777812,4905552
2015-03-04,423.6982421875,431.0093259673485,419.4606076399445,428.42019601660024,4375228
2015-03-05,418.65966796875,428.18734202170936,416.0053255549123,422.28260343138714,5684916
2015-03-09,407.9398498535156,420.7831329298602,405.8815611572224,420.7831329298602,7984720
2015-03-10,409.4206237792969,411.0877277791073,402.3796230649662,409.4392689316448,6329916
2015-03-11,406.4776306152344,417.24402573154083,404.0375254289161,408.69426678752706,6780912
2015-03-12,413.20196533203125,414.72004475842834,405.5090198474449,405.88155913990926,5688564
2015-03-13,413.5931396484375,415.3813465954784,408.3775891082252,414.44999828472623,6179684
2015-03-16,422.2080993652344,425.0673567873068,411.7583989050933,411.7583989050933,6818632
2015-03-17,417.33721923828125,424.6017367791395,413.0064491658465,422.2081531938685,5539312
2015-03-18,415.2882080078125,421.5003193747332,413.9936429627756,419.9449495194498,4905564
2015-03-19,415.4651184082031,418.92042939996315,414.03085124445005,416.2381647164766,6891740
2015-03-20,420.4944763183594,422.6272550403811,415.93086919854176,417.4303492045381,6430896
2015-03-23,416.0240173339844,423.7635318123948,414.5431824388943,419.6655987575057,5078700
2015-03-24,411.92608642578125,419.7400906282395,410.91092573618374,416.2941014504882,6736532
2015-03-25,413.35107421875,415.22304816334776,409.93300732476854,414.0588626376043,6170968
2015-03-26,399.79986572265625,412.56861334649614,397.12687816003046,411.2833710025081,15740840
2015-03-27,410.1936950683594,414.39408480701246,402.90125639883166,403.0875260504261,10074220
2015-03-30,415.00885009765625,417.24408627412475,408.843305453832,410.83642742531356,4623088
2015-03-31,413.2113342285156,423.51201043902023,410.6035588889463,418.1754026666558,8016412
2015-04-01,404.94091796875,409.70011687350404,401.9140359959405,409.58833688718846,6738488
2015-04-06,405.7325439453125,406.9432966745216,402.41693506858815,405.8815687610283,7741752
2015-04-07,402.2493591308594,406.58945161005875,398.2445611584984,405.1365390644219,8542268
2015-04-08,409.8957214355469,410.7059671947268,404.7733056352426,406.5335448786941,10185576
2015-04-09,412.5873107910156,413.3137442990768,406.88744081271557,411.91672180204176,10581548
2015-04-10,416.1170654296875,416.8714665890878,411.69316134948605,411.69316134948605,7123776
2015-04-13,417.0205078125,417.9891009119287,412.79219578884727,416.87148299505185,4872336
2015-04-15,412.3451843261719,418.1754344450369,408.8712729609357,416.59214215426505,6237784
2015-04-16,408.7967224121094,415.5676432616562,402.43563122671816,413.89121619336623,9007812
2015-04-17,405.9281311035156,408.8525554869575,401.1223650816364,406.0771559173701,6450316
2015-04-20,397.1547546386719,406.06777420320367,393.98817107837164,405.32269571842716,12825384
2015-04-21,399.10137939453125,401.42975007270337,394.9103121738213,400.1072173371057,8881648
2015-04-22,398.1886901855469,401.4111647799074,390.7844703247574,400.6754086310786,12350984
2015-04-23,395.26422119140625,400.47977170665575,393.4015245788172,400.23761205182086,11891800
2015-04-24,371.6452941894531,400.5170975220119,368.81400386107333,397.85343173225954,43565452
2015-04-27,369.6800842285156,372.91185827284147,362.8719190794351,372.5393189538876,19822640
2015-04-28,365.25616455078125,369.1864496538872,363.598360103122,369.1864496538872,10393500
2015-04-29,365.302734375,367.32375556160156,360.9812647844196,365.25616696176957,8289056
2015-04-30,361.7822570800781,366.019891961567,359.92888300732875,365.08854363596504,13134260
2015-05-04,371.2540588378906,372.5393240534743,363.20721853353393,364.99540274139144,13361592
2015-05-05,365.6007995605469,373.22853355132656,363.6077231607525,372.5393448585371,9408516
2015-05-06,358.01959228515625,367.8825612237808,356.76227213920157,367.8825612237808,10508408
2015-05-07,362.1081848144531,366.411009006162,355.7750169730481,358.0102526817793,6779984
2015-05-08,364.7066955566406,366.49490260000067,362.341079815108,364.7160181354486,5777676
2015-05-11,371.3564758300781,372.5392835076161,363.63558553658675,366.01984604623283,4785512
2015-05-12,362.6856689453125,371.5334782467933,361.7356981784371,371.3565311559624,8284892
2015-05-13,364.47381591796875,366.00124069436174,359.2210208707986,363.5517902434956,7099084
2015-05-14,360.3945007324219,365.2375112671375,355.4024653937487,365.08848646318,6233844
2015-05-15,365.4144592285156,366.3178624175086,359.92882753142027,360.43174645453183,5189344
2015-05-18,371.24468994140625,372.3343627139707,365.3864965175655,366.9511659351411,6469976
2015-05-19,376.70245361328125,379.1891491010111,369.93155581749386,370.17371547793044,10272076
2015-05-20,381.3498840332031,382.2253423400508,378.7979760482719,379.99010641993357,5882188
2015-05-21,381.56402587890625,384.0693433820649,379.47781505576995,381.6478381197137,10059312
2015-05-22,381.1914978027344,382.14149116241214,378.14599371939596,380.7351462773937,6888824
2015-05-25,375.66864013671875,383.0728587423814,373.8525110447638,381.94591826191925,4675808
2015-05-26,373.8990173339844,378.39741046674567,372.9397242433534,376.264632412869,3965040
2015-05-27,366.67181396484375,374.2157349531984,364.1571736353922,373.8431956451315,8454708
2015-05-28,375.6313781738281,378.4999353813051,367.91980998214154,367.91980998214154,10980540
2015-05-29,376.8513488769531,383.05411296500927,372.72547265553237,373.44260607381364,18993044
2015-06-01,381.4429931640625,384.46055235771905,376.87006422371854,378.6489484521604,5724892
2015-06-02,374.1505432128906,382.8027822413957,373.4706544315385,381.49889466981426,4673140
2015-06-03,376.4323425292969,379.88763091508173,374.02945948203745,375.92940082843165,5495796
2015-06-04,377.76416015625,382.7841179608308,374.886280517106,378.12737686641685,7489464
2015-06-05,374.7093811035156,380.73520029840824,374.0574372673882,378.1274249538986,6125788
2015-06-08,372.54864501953125,377.1308741379597,370.11781684540364,376.2647156656846,6141048
2015-06-09,371.06781005859375,373.96431256131547,369.37276058635666,373.23785629092896,7561740
2015-06-10,377.4754638671875,379.8690244371277,369.74527302065985,370.6766213154222,6385840
2015-06-11,372.1015930175781,380.8748895071657,371.61729644635165,379.23570739440385,9229464
2015-06-12,367.89190673828125,377.29852471300376,364.2503257340566,373.47067404591337,9852924
2015-06-15,374.5763854980469,377.73424670803155,366.08605855246145,369.47084645831734,5236426
2015-06-16,377.9421691894531,379.3225646248324,372.51518061361907,376.05122918633833,5223444
2015-06-17,376.56182861328125,386.129981219905,375.238170499403,382.3481008945386,6412068
2015-06-18,378.9255676269531,381.1946962042897,376.5997016020753,380.3059403285045,3474426
2015-06-19,376.42950439453125,382.12125358872754,375.57858119599587,382.0834209302423,6670458
2015-06-22,387.2078857421875,389.06101670736473,377.0535442597741,380.0412395507079,5710868
2015-06-23,378.33935546875,388.55043338594544,377.4884323089837,387.6427727824209,6952116
2015-06-24,376.3349304199219,383.8608820699671,374.86001083108687,383.8608820699671,7073694
2015-06-25,374.5763854980469,379.51173528656517,373.51746349895296,377.8855311719457,7117466
2015-06-26,380.1734924316406,382.5749770328458,377.46943895990165,377.8098173978702,5320284
2015-06-29,374.46295166015625,377.99900111683576,371.5698034990407,373.2716499272805,5690668
2015-06-30,372.2694091796875,375.7109343896938,370.62430034493684,374.40618096070153,6212530
2015-07-01,377.20477294921875,380.07899291627484,372.8934199158677,374.0279840738267,6880852
2015-07-02,373.64971923828125,378.717447335549,372.5340600956631,377.8097869625941,4007568
2015-07-03,374.5196838378906,375.5407963599552,371.380727115283,373.6498557941951,2695306
2015-07-06,371.872314453125,373.6498029501091,368.7333581744498,372.51523877111083,4305602
2015-07-07,370.8133544921875,374.40614069073496,370.2460724608379,372.5152005862363,3497418
2015-07-08,362.114990234375,370.24603179055157,361.09387807355847,370.24603179055157,7024178
2015-07-09,354.7403564453125,365.3296208168144,353.2465091763513,362.115022704037,8587772
2015-07-10,354.55133056640625,360.07286738798615,352.7171275827169,358.56011504423617,7411522
2015-07-13,359.33544921875,361.1696523562467,353.2466066749141,355.8750187091394,6531768
2015-07-14,367.3151550292969,368.1660781683609,357.5768124377866,361.16959902494574,5367074
2015-07-15,372.136962890625,372.87443404949113,366.0859553639482,366.84233130478276,4129566
2015-07-16,374.04681396484375,374.9733791248717,370.4351234017265,373.53626942909483,3472938
2015-07-17,378.8876953125,379.889902895705,374.0657975903295,374.78436413105396,3447978
2015-07-20,378.66082763671875,382.2725193037411,373.4229317884097,378.71756508370464,4377180
2015-07-21,420.7909851074219,434.5381128653099,391.4246708577857,391.4246708577857,38310112
2015-07-22,417.19818115234375,420.5451363587826,407.17619723731883,417.89781985292694,12665660
2015-07-23,415.2505187988281,422.43609243924504,412.2250141081263,417.5007194463225,7710748
2015-07-24,411.3172912597656,418.446126375952,409.61544512863475,414.3239137907487,4480302
2015-07-27,402.8837890625,411.4497123328348,401.0495399012213,411.05264253931426,6752244
2015-07-28,401.9571838378906,406.93036622702516,398.7047756457633,404.09395568176245,8476602
2015-07-29,410.4853210449219,412.98135295605505,402.77027554780096,406.17396801721895,7071334
2015-07-30,404.6612548828125,412.225016656323,400.1229978187062,412.225016656323,11956598
2015-07-31,407.3275146484375,408.953695791399,400.8793890285083,407.89479680272314,7931012
2015-08-03,408.0460205078125,412.9813935396806,404.264139614592,407.6867602891719,7961012
2015-08-04,399.83935546875,408.04601850045094,397.47567992211515,407.68675828357766,9099054
2015-08-05,410.8445739746094,412.2249695737197,401.61677643177916,401.63570430026635,4753476
2015-08-06,411.07147216796875,418.0868787856735,407.30851963109035,413.73771631978906,7238252
2015-08-07,414.34283447265625,416.3850592552441,407.8758277990742,408.25401586379286,4988058
2015-08-10,410.71221923828125,418.40833676530264,403.5266463418472,415.2504758044501,3992754
2015-08-11,419.4672546386719,422.3982118147915,414.38059803370095,415.5530178365729,7574406
2015-08-12,432.7983703613281,434.5380259842079,420.16688152171884,421.6796335704019,10168440
2015-08-13,437.9417724609375,441.28872755104237,399.1964242703093,433.78170381061767,9787960
2015-08-14,434.6326599121094,441.98839975373886,432.30679393898913,440.5891222950684,5109066
2015-08-17,431.94757080078125,436.22106886051984,424.5161650043451,434.91633831180127,3107436
2015-08-18,440.3432312011719,445.39203225689414,434.9162421088332,434.9162421088332,4150446
2015-08-19,444.57904052734375,448.60670686993313,439.75714224034675,442.48007810090564,6869518
2015-08-20,429.0732727050781,441.9127385995446,426.5961224991753,438.3199521068654,8369114
2015-08-21,434.87860107421875,439.0575527990512,422.62529470600845,431.4749074255798,10822142
2015-08-24,413.0002746582031,424.7051762314955,407.91361773331465,419.7698037583179,14122684
2015-08-25,410.57977294921875,423.19233233393055,395.0173289747904,416.00676100743846,13735078
2015-08-26,402.6189270019531,414.8722271743933,400.5010834801116,412.14929209852943,11498212
2015-08-27,409.501953125,416.04457731855337,407.7055602642415,411.46851210635765,15343392
2015-08-28,420.1858825683594,425.4237782160537,416.61197753159496,416.61197753159496,7208820
2015-08-31,413.8890075683594,429.1866955921507,409.3885605792317,429.1866955921507,9917064
2015-09-01,411.8467712402344,421.5283757295798,409.19945498800143,412.2249592762676,9071550
2015-09-02,415.798828125,421.6796706982607,412.2249695615284,415.2504739252827,11171830
2015-09-03,415.760986328125,420.54507396560575,413.1704076505614,419.8454353688228,8590536
2015-09-04,406.15509033203125,420.16697786196045,403.5267015109917,417.14147307087524,7318888
2015-09-07,400.4066162109375,410.3340529764979,398.98841095871455,410.31512510692073,5180988
2015-09-08,400.42547607421875,406.1739152540614,397.9672540545247,401.63565921770316,5459496
2015-09-09,411.73333740234375,415.8555966390951,405.41761503728713,411.12824571748496,9148664
2015-09-10,408.61322021484375,412.7922162250654,401.25748182757155,410.2961845721561,8363004
2015-09-11,412.5086975097656,418.42735090150614,410.52320985271655,412.81126647610444,9883810
2015-09-14,415.9123229980469,417.5196222685554,409.44531634275506,415.6286819503101,6557076
2015-09-15,415.70428466796875,417.21703686278016,411.52533442912215,415.7799499770293,5291886
2015-09-16,416.63092041015625,419.6942347194932,415.36399953620355,419.0324055590885,7478240
2015-09-18,417.68975830078125,422.7764150892543,415.6475798368177,420.46947730051386,11576876
2015-09-21,417.7654724121094,419.35384388420243,413.1704780003256,416.00688860444683,4351234
2015-09-22,418.8243408203125,429.6027003305983,416.422855916917,421.6796790866193,9626986
2015-09-23,422.1524353027344,425.9721255962185,415.04248108405284,418.8243618034502,4758254
2015-09-24,431.3424072265625,435.93735519040285,419.78874360965074,421.1124018102217,13399262
2015-09-28,418.1058349609375,432.2122221277491,416.3850607938948,431.1154675029052,9788464
2015-09-29,424.27020263671875,428.63829254483073,415.06133398148785,416.76317999781287,8699370
2015-09-30,439.43560791015625,442.08292439075746,425.8208374384928,429.0165543179686,9495692
2015-10-01,443.63360595703125,452.9748343353841,438.6982323765774,442.4423041101413,10864394
2015-10-05,446.92364501953125,449.7978644322045,439.4544324203049,443.6145001970892,6881760
2015-10-06,436.65594482421875,451.00821005729756,434.1977223217308,448.9281756321154,8711880
2015-10-07,428.5626220703125,442.0072239031607,426.76622907477025,437.18532691512627,9182488
2015-10-08,428.1656494140625,434.76501302721647,425.8587113300267,429.7729487743673,9080874
2015-10-09,441.4966735839844,443.57670755171597,429.62156133510246,429.62156133510246,11782138
2015-10-12,424.6673278808594,461.31375547443116,419.4105052812884,453.44742635912064,30404970
2015-10-13,415.7799377441406,420.1669097469157,410.40963991124255,418.82432374730814,15326862
2015-10-14,415.0992431640625,421.88774715759973,411.16607774934886,412.7733771504859,8865510
2015-10-15,415.004638671875,417.65195496597886,411.88458732525254,415.9690366452258,8255666
2015-10-16,417.88623046875,420.3670601677908,416.01605722376064,419.4510521916632,6418992
2015-10-19,424.3936462402344,425.93941274510945,420.02358756809406,420.596086778773,7347494
2015-10-20,429.73699951171875,431.2827661148106,423.8784332015436,424.79444131485326,8788310
2015-10-21,434.4887390136719,437.7137992303429,429.3744034676804,429.3744034676804,7278098
2015-10-23,438.8779296875,440.061085473527,429.4125902190688,435.7864430884916,6033362
2015-10-26,439.736572265625,442.16014249429435,436.301577632523,440.4426451777433,3195942
2015-10-27,438.68707275390625,440.8243938302135,436.66422356608916,438.91606312099185,5263748
2015-10-28,440.13739013671875,441.969406311878,434.71774938620814,436.8169132331126,5255472
2015-10-29,437.0267639160156,441.1678315695587,433.5917691930605,440.09914790860023,5887324
2015-10-30,433.3627014160156,437.00763085966014,431.282640062372,437.00763085966014,4044676
2015-11-02,431.7406005859375,433.4963016207597,425.21412069895615,431.28261997951824,3544988
2015-11-03,437.19854736328125,439.08777605107076,432.580396556382,432.580396556382,3614682
2015-11-04,433.8779602050781,441.8165856505976,432.16046307536254,438.9540904344049,3205572
2015-11-05,428.5728759765625,437.00768752696683,427.2370446173097,436.2252533805072,2345306
2015-11-06,434.45050048828125,436.5878211345708,428.57283376841326,428.6109910568996,3026172
2015-11-09,433.038330078125,435.0993362520755,425.6339987221314,427.4660145634426,6125676
2015-11-10,421.3020935058594,430.3285056247891,419.87084570444654,430.3285056247891,4680052
2015-11-13,420.1380920410156,422.12273726916925,416.0160792254923,419.8136385603625,3520868
2015-11-16,412.2757873535156,417.5427992525255,407.31412703333024,413.5925636233229,6808334
2015-11-17,405.1386413574219,413.30630675179674,401.5128127253959,412.1994655355776,7184106
2015-11-18,389.2994079589844,398.89831934579666,385.9598297044343,397.31439576990465,10125252
2015-11-19,399.9097900390625,401.5127691505803,390.7497796151,393.2115308150051,8539622
2015-11-20,401.6654357910156,405.78740195127205,397.71520074948137,399.98609553753215,6082978
2015-11-23,402.16156005859375,405.4820831579931,396.1694207886783,400.7494140925936,5616350
2015-11-24,397.3716735839844,401.05476080640494,395.78774993402,400.7494092870984,4325802
2015-11-26,401.6654357910156,404.37525593703754,396.9518685060891,397.29533074353344,9853968
2015-11-27,406.9896240234375,408.3827145640355,398.8410623545954,403.80272150350424,5142478
2015-11-30,415.2145690917969,419.18390594143517,403.1157254884773,408.3827364260879,18105534
2015-12-01,411.8177490234375,417.92440702563863,409.50865033031397,415.25274414967566,5898550
2015-12-02,404.8331604003906,412.18023185928683,404.18434675174643,412.18023185928683,6397616
2015-12-03,403.7073059082031,406.3980704734819,400.3868295677346,404.9477206982779,5504726
2015-12-04,400.3868103027344,406.43620820831467,396.9708710142149,400.3677083631513,8375530
2015-12-07,399.3182067871094,404.1844501673107,396.932793365442,402.772304057726,4513870
2015-12-08,398.61212158203125,405.61568585654635,396.66563360730373,398.86021388834365,5724372
2015-12-09,392.4291076660156,399.5853478120607,390.2727079457056,398.07778519066926,6818254
2015-12-10,399.738037109375,401.36011826401904,393.2306571371612,395.6351259535107,5587746
2015-12-11,401.8180847167969,405.291236874209,399.1845793349878,402.27606539619865,5390198
2015-12-14,408.19189453125,409.58498511625373,400.00517531063247,400.55857252038044,4816672
2015-12-15,411.26434326171875,411.85589778937043,404.10810356357814,409.623160321571,5431808
2015-12-16,418.24884033203125,419.06943187092907,413.4971154099744,413.4971154099744,5495852
2015-12-17,422.5425720214844,423.5730985480489,415.25275810440047,419.83275175996374,4958782
2015-12-18,413.4016418457031,421.130380301767,411.98944933423905,421.130380301767,7219820
2015-12-21,421.1494140625,422.6570230208261,406.8369361738823,411.0543649611006,4331012
2015-12-22,413.6307373046875,418.85954552084513,412.23764638005656,418.85954552084513,4109254
2015-12-23,420.1571960449219,420.78695454661886,414.89023082643087,417.94356020182585,2870928
2015-12-24,418.4395751953125,421.53106096057707,416.0541623224085,420.6150996894581,1230054
2015-12-28,421.6456298828125,423.64937693588763,416.01605482893467,416.01605482893467,5526952
2015-12-29,421.6264953613281,423.64934419940016,418.80220367207653,420.30976603566614,3345062
2015-12-30,414.60394287109375,422.35173749087943,413.34442598413074,420.25257373934414,5153970
2015-12-31,421.8936767578125,423.630229396166,414.8710118572963,416.0732692777538,7943938
2016-01-01,421.83642578125,423.2485716106179,417.23733098084665,419.83267890465953,1806550
2016-01-04,411.779541015625,420.76774920159676,410.69180201096566,419.8135840062645,3975362
2016-01-05,409.9285888671875,414.29864809450754,405.4249092016496,414.29864809450754,4949786
2016-01-06,408.1346435546875,410.1574925645301,404.14625135936325,410.1574925645301,5588328
2016-01-07,401.05474853515625,407.581229397261,399.9479075491621,404.585159889902,5294088
2016-01-08,405.82562255859375,407.3904444040097,402.84860805064756,405.13860487518934,3156716
2016-01-11,402.9249267578125,408.363669271654,401.5509379670736,403.15396371468995,5360622
2016-01-12,400.7303466796875,405.69200651977934,393.4405326941889,405.32944232135316,6565212
2016-01-13,413.4970703125,416.3977234123846,400.0242380775071,403.4210757533369,8751294
2016-01-14,432.427734375,440.82438941140776,402.4096833018213,406.85610312775816,30227006
2016-01-15,435.0611877441406,444.2593312466046,434.1642817456402,438.15267377242446,13036614
2016-01-18,432.0079345703125,443.53423393287295,430.65300107019533,435.0612638414657,10066612
2016-01-19,434.9658203125,442.331948768031,430.72933552966646,433.1910634657428,7500436
2016-01-20,427.9430847167969,442.73264505818,426.32100390516126,432.8093271517036,7507998
2016-01-21,433.9735107421875,436.0535726056645,428.2294165982981,433.19107650540855,6743000
2016-01-22,433.668212890625,439.87028854252617,431.6644653723185,438.190947971066,6436018
2016-01-25,434.20245361328125,437.713763142772,429.2026369564691,435.19477616812856,4579262
2016-01-27,434.52685546875,438.7633398667626,433.1910241168478,437.5610823320306,6971962
2016-01-28,431.1300354003906,436.0916949093667,429.83236128771495,433.5727078612916,7788598
2016-01-29,444.6028747558594,446.54936265968877,431.89337425950407,434.3360467578853,10232108
2016-02-01,447.8278503417969,450.32778160473333,443.34327425537526,446.54927839262314,4251126
2016-02-02,448.6676940917969,454.1827517267203,444.2594311007584,449.1638321690292,7632702
2016-02-03,441.8548278808594,448.801178894959,439.9655993110097,445.70969278515935,5245966
2016-02-04,450.2706604003906,456.0719675012288,442.751855548502,442.751855548502,5549346
2016-02-05,448.3431396484375,452.9040774020199,447.25540060422804,448.6484911580854,3984224
2016-02-08,439.221435546875,447.3890540984698,436.5497724269794,444.1639936826388,4221044
2016-02-09,422.7524719238281,430.6338863362463,417.3518872021406,430.6338863362463,7579572
2016-02-10,423.09600830078125,430.32856284966306,421.7410748992263,422.8860732926179,5866054
2016-02-11,411.68414306640625,424.7943641236305,408.8216473512875,424.03103193293214,5214378
2016-02-12,413.97418212890625,421.5120882857448,407.2377655365461,417.80989882680456,7408096
2016-02-15,416.6839599609375,419.90901983341143,414.71837025015475,418.40145739150694,5093478
2016-02-16,411.8749084472656,417.0655571732242,409.79480061529324,414.8709774855134,5125448
2016-02-17,419.01214599609375,420.977735857784,411.05441660818985,412.8673307018657,4164598
2016-02-18,428.7637939453125,430.1377828689304,419.8327960566313,419.8327960566313,4189072
2016-02-19,430.23309326171875,432.88565390992784,425.1187584172347,427.16066264896017,3974018
2016-02-22,430.004150390625,432.79028515775417,425.19516651864444,431.66438872153327,3857010
2016-02-23,428.95458984375,432.236909373955,425.958519922402,431.3781605473842,2501960
2016-02-24,429.5079040527344,436.53056908321815,426.8362415534272,427.2751668534756,4950714
2016-02-25,423.763916015625,431.51171037697844,420.252559721572,429.5270651686768,4484528
2016-02-26,427.9049377441406,432.04600542154844,425.93934810110255,427.5232716616128,4235636
2016-02-29,413.7451171875,431.43533001593187,407.7338766522982,431.0918212387583,8166076
2016-03-01,429.5461730957031,431.3972912953293,417.8481422380837,417.8481422380837,6386154
2016-03-02,441.2060546875,444.06855071704695,429.37440443203934,433.9735000222199,7214898
2016-03-03,446.28216552734375,455.2703737481678,440.4426558732281,445.785980987808,5814304
2016-03-04,446.79742431640625,452.2743234725049,442.38916227436863,448.6866528543655,4281680
2016-03-08,444.04937744140625,454.3734634322046,437.923664876282,443.8776463432624,7617746
2016-03-09,449.79345703125,451.7972038699552,436.22520980169367,437.0076438699883,6305782
2016-03-10,436.0534973144531,443.8394946808008,434.85123984191233,443.8394946808008,24381016
2016-03-11,436.244384765625,441.18694249241366,434.412368713245,437.46569774047595,4058548
2016-03-14,435.5574951171875,440.5382581928416,434.52701490366053,437.38951170803244,4174262
2016-03-15,432.9619140625,440.6333912442746,430.88180643561844,436.62589829662204,6720258
2016-03-16,439.8510437011719,440.8243108156346,431.87426011087086,435.8244946170436,5588850
2016-03-17,443.4005126953125,446.4538409514455,440.46170288482125,441.54944175805025,6474622
2016-03-18,455.4803161621094,457.61763692480605,443.4959917486444,443.8013432533575,8477422
2016-03-21,456.0528869628906,457.6177088427471,450.3851540154282,453.4193812386852,5138392
2016-03-22,454.16363525390625,455.70940186108635,447.31274621540473,454.65981990537614,7097950
2016-03-23,460.9764099121094,462.08320451177394,451.16756157735676,454.1827335804925,6333176
2016-03-28,459.8695373535156,472.1210110215843,456.3772828852542,470.36535611106905,10787510
2016-03-29,456.94970703125,465.2127868501895,454.7742290457994,457.61762266065466,6995356
2016-03-30,460.27020263671875,461.81596893738345,456.30091257247653,457.08330010298056,5756818
2016-03-31,464.9838562011719,469.4111739091347,458.1138659884391,461.91142527554746,17996320
2016-04-01,460.0794372558594,466.4723452040856,456.12920196109593,464.1060337339188,5511428
2016-04-04,474.67822265625,476.3194059120234,463.1710242807047,463.1710242807047,4577054
2016-04-05,465.5563659667969,474.14385392789046,463.34268376745115,474.02933545236766,4790716
2016-04-06,458.2665710449219,468.68607656219405,456.47275860617594,468.68607656219405,4931354
2016-04-07,450.9385681152344,461.20539713896875,448.45773807482044,461.20539713896875,5657890
2016-04-08,444.92730712890625,449.41188431849633,443.51516103290726,448.78212586321365,4195578
2016-04-11,451.8545227050781,452.9422618144191,439.33585550151014,444.9463753440667,5768678
2016-04-12,451.2055969238281,456.052783833739,449.83160842758946,450.55678325868894,5842138
2016-04-13,447.579833984375,456.07190503477517,445.1562634745284,456.07190503477517,12511386
2016-04-18,472.7698059082031,483.9144846063448,470.7851607131067,477.0826517157546,25015990
2016-04-20,474.6399841308594,475.72772327000285,467.846355054212,474.7926598990083,8072848
2016-04-21,468.0372619628906,477.4643981096672,464.90757128740205,477.4643981096672,5441100
2016-04-22,462.2930603027344,468.8768004804204,460.67097938939145,468.03715370249455,5143938
2016-04-25,464.04876708984375,467.4647069975609,458.4191915237657,462.598463711629,5364134
2016-04-26,470.2698669433594,473.0942052362825,461.2816121777285,463.8960154918833,5846744
2016-04-27,473.32330322265625,474.162950148513,468.8959850324782,469.14403076731685,4486208
2016-04-28,461.4914245605469,473.11313490283237,460.67083339348596,469.8308168246738,12165168
2016-04-29,461.09075927734375,466.98752787770377,459.9076038054898,462.3693312645101,5036410
